ID,First Name,Email,Gender,City,Created,Position,New College Name,Colleges,Academic Year,Branch/ Specialisation,Other Branch,Current Academic Year
36126,Poonam,poonam@xyz.com,,,03/31/2020 07:44:31 pm,,MIT ADT University,Others,3,Computer Science,,
36124,Prerna,prerna@xyz.com,,,03/31/2020 07:41:00 pm,,Lokmanya Tilak College of Engineering,Lokmanya Tilak College of Engineering,3,Other,EXTC,
36122,Prajwal ,prajwal@xyz.com,,,03/31/2020 07:37:17 pm,,MIT-ADT UNIVERSITY,Maharashtra Institute of Technology - MIT,3,Computer Science,,
36120,Kirtesh,kirtesh@xyz.com,Male,,03/31/2020 07:36:20 pm,,Lokmanya Tilak College of Engineering,Lokmanya Tilak College of Engineering,3,Other,Electronic and Telecommunication,3rd Year
36118,Vishal,vishal@xyz.com,,,03/31/2020 07:34:39 pm,,Lokmanya Tilak college of engineering,Lokmanya Tilak College of Engineering,3,Other,Electronics and telecommunication,
36116,Tisha,tisha@xyz.com,,,03/31/2020 07:34:11 pm,,Lokmanya Tilak College of engineering,Lokmanya Tilak College of Engineering,3,Other,Electronics and telecommunication,
36114,Anishka,anishka@xyz.com,,,03/31/2020 07:33:06 pm,,Lokmanya Tilak College of engineering Koparkhairne Navi Mumbai,Lokmanya Tilak College of Engineering,3,Other,Electronics and telecommunication,
36112,Sahil,sahil@xyz.com,,,03/31/2020 07:17:52 pm,,Lokmanya Tilak College Of Engineering,Lokmanya Tilak College of Engineering,3,Other,Extc,
36110,Dhanshri,dhanshri@xyz.com,Male,,03/31/2020 07:16:22 pm,,Dr. Babasaheb Ambedkar Technological University,Dr. Babasaheb Ambedkar Technological University - DBATU,3,Computer Science,,3rd Year
36108,Sourabh,sourabh@xyz.com,,,03/31/2020 06:20:05 pm,,SIES Nerul,Others,3,Computer Science,,
36106,Sourabh,sourabh@xyz.com,,,03/31/2020 06:12:31 pm,,,Sandip Institute of Technology and Research Center - SITRC,3,Computer Science,,
36104,SIDDHESH,siddhesh@xyz.com,,,03/31/2020 05:58:32 pm,,,Thadomal Shahani Engineering College,1,Computer Science,,
36102,Novel,novel@xyz.com,,,03/31/2020 05:23:28 pm,,Army Institut of Technology,Army Institute of Technology - AIT,2,Information Technology (IT),,
36100,Kanak,kanak@xyz.com,,,03/31/2020 04:53:48 pm,,Army Institute of Technology,Army Institute of Technology - AIT,2,Information Technology (IT),,
36098,Rongala ,rongala@xyz.com,,,03/31/2020 04:32:30 pm,,"Army Institute of Technology,Pune",Army Institute of Technology - AIT,2,Information Technology (IT),,
36096,Praveen,praveen@xyz.com,,,03/31/2020 03:23:54 pm,,Asansol Engineering College,Others,4,Computer Science,,
36094,Amreen,amreen@xyz.com,Male,,03/31/2020 03:06:27 pm,,MIT School of Engineering,Others,3,Computer Science,,3rd Year
36092,Pranav,pranav@xyz.com,,,03/31/2020 03:02:21 pm,,Indian Institute of Technology Bombay,Indian Institute of Technology - IIT Bombay,3,Other,Civil,
36090,Arun,arun@xyz.com,,,03/31/2020 02:44:43 pm,,,Government College of Engineering,3,Computer Science,,
36088,Pranesh,pranesh@xyz.com,,,03/31/2020 02:22:53 pm,,,Maharashtra Institute of Technology - MIT,3,Computer Science,,
36086,Sahil,sahil@xyz.com,,,03/31/2020 02:18:31 pm,,,,,,,
36084,Manishkumar,manishkumar@xyz.com,,,03/31/2020 02:09:25 pm,,Government College of engineering Amravati,Government College of Engineering,3,Information Technology (IT),,
36082,Varad,varad@xyz.com,,,03/31/2020 01:45:55 pm,,"MIT School of Engineering,Pune",Maharashtra Institute of Technology - MIT,3,Computer Science,,
36080,Rohan,rohan@xyz.com,,,03/31/2020 12:59:45 pm,,"Department of technology,Shivaji University",,3,Computer Science,,
36078,Vaibhavi,vaibhavi@xyz.com,,,03/31/2020 12:47:16 pm,,"Birla Institute of Technology and Science, Pilani ?Goa Campus",Others,2,Computer Science,,
36076,Deepali ,deepali@xyz.com,,,03/31/2020 12:29:39 pm,,Viva institute of technology,VIVA Institute of Technology,2,Other,Electronics and Telecommunication,
36074,Gautam,gautam@xyz.com,,,03/31/2020 11:04:09 am,,Sandip Institute of Technology and Research Center,Sandip Institute of Technology and Research Center - SITRC,3,Computer Science,,
36072,Sahil,sahil@xyz.com,,,03/31/2020 10:00:01 am,,,,,,,
36070,Gowthami,gowthami@xyz.com,,,03/31/2020 08:15:00 am,,,Others,2,Computer Science,,
36068,Madhura,madhura@xyz.com,,,03/31/2020 07:44:45 am,,,Pune Institute of Computer Technology - PICT,2,Computer Science,,
36066,Ujjwal,ujjwal@xyz.com,,,03/31/2020 01:03:17 am,,,,,,,
36064,Komal,komal@xyz.com,,,03/31/2020 12:54:46 am,,KJ SOMAIYA COLLEGE OF ENGINEERING,KJ Somaiya College of Engineering,1,Information Technology (IT),,
36062,Ishaque ,ishaque@xyz.com,,,03/31/2020 12:54:10 am,,,Rajarshi Shahu College of Engineering - RSCE,3,Computer Science,,
36060,Kutubkhan,kutubkhan@xyz.com,,,03/31/2020 12:29:56 am,,St.Francis Institute Of Technology,St. Francis Institute of Technology,4,Other,,
36058,Younus,younus@xyz.com,,,03/30/2020 11:55:25 pm,,,Government College of Engineering - Aurangabad,4,Computer Science,,
36056,Neeraj ,neeraj@xyz.com,,,03/30/2020 10:38:20 pm,,Sandip Institute of Technology and Research Center,Sandip Institute of Technology and Research Center - SITRC,3,Computer Science,,
36054,Amaan,amaan@xyz.com,,,03/30/2020 10:08:07 pm,,Sandip foundation,Sandip Institute of Technology and Research Center - SITRC,3,Computer Science,,
36052,Misbah,misbah@xyz.com,,,03/30/2020 09:49:58 pm,,SIESGST,SIES Graduate School of Technology,2,Computer Science,,
36050,Umair,umair@xyz.com,,,03/30/2020 09:43:35 pm,,,,,,,
36048,saad,saad@xyz.com,,,03/30/2020 09:32:36 pm,,Bajaj institute of technology wardha,Others,2,Computer Science,,
36046,Aditya ,aditya@xyz.com,,,03/30/2020 09:18:36 pm,,"Bajaj institute of technology pipri, wardha",Others,2,Computer Science,,
36044,Yash ,yash@xyz.com,,,03/30/2020 08:58:57 pm,,Sandip institute of technology and research center,Sandip Institute of Technology and Research Center - SITRC,3,Computer Science,,
36042,Snehal,snehal@xyz.com,Female,,03/30/2020 08:24:43 pm,,SVPMCOE MALEGAON(BK),Shivnagar Vidya Prasarak Mandal's College of Engineering,3,Computer Science,,3rd Year
36040,Sayali,sayali@xyz.com,,,03/30/2020 08:06:55 pm,,"P.E.S Modern College Of Engineering,Pune-05",P.E. Society's Modern College of Engineering,3,Computer Science,,
36038,Akshaya,akshaya@xyz.com,,,03/30/2020 08:00:48 pm,,Priyadarshini bhagwati college of engineering Nagpur,Others,2,Information Technology (IT),,
36036,Harshal,harshal@xyz.com,,,03/30/2020 07:58:53 pm,,JSPM's Rajarshi Shahu College of Engineering,Rajarshi Shahu College of Engineering - RSCE,3,Computer Science,,
36034,Amruta,amruta@xyz.com,,,03/30/2020 07:56:33 pm,,Suman Ramesh Tulsiani Technical Campus-Faculty of Engineering,Others,4,Other,Computer Engineering,
36032,Gudelli Harsha Anirudh,gudelliharshaanirudh@xyz.com,,,03/30/2020 07:41:31 pm,,jspm rajarshi shahu college of engineering tathawade,Jayawantrao Sawant College of Engineering,3,Computer Science,,
36030,Ayush,ayush@xyz.com,Male,,03/30/2020 07:36:02 pm,,NDMVP's KBTCOE NASHIK,Nashik District Maratha Vidya Prasarak Samaj's K.B.T. College of Engineering,4,Information Technology (IT),,Final Year
36028,Aavula,aavula@xyz.com,,,03/30/2020 07:31:06 pm,,N.D.M.V.P. KBT College of Engineering,Nashik District Maratha Vidya Prasarak Samaj's K.B.T. College of Engineering,4,Information Technology (IT),,
36026,Anubhav,anubhav@xyz.com,,,03/30/2020 06:52:28 pm,,"Bajaj Institute of technology,Wardha",Others,2,Computer Science,,
36024,Sumit,sumit@xyz.com,,,03/30/2020 06:33:36 pm,,"AISSMS IOIT,PUNE",All India Shri Shivaji Memorial Society's Institute of Information Technology - AISSMS,3,Other,E&TC,
36022,Prathmesh,prathmesh@xyz.com,,,03/30/2020 06:28:37 pm,,,,,,,
36020,Saloni,saloni@xyz.com,,,03/30/2020 05:34:27 pm,,Army Institute of Technology,Army Institute of Technology - AIT,2,Information Technology (IT),,
36018,Ashlesha,ashlesha@xyz.com,,,03/30/2020 04:47:38 pm,,"Smt. Kashibai Navale Collage of Engineering , vadgoan, pune.",Smt. Kashibai Navale College of Engineering - SKNCOE,3,Computer Science,,
36016,Tushar ,tushar@xyz.com,,,03/30/2020 03:42:50 pm,,,D.Y. Patil College of Engineering,3,Computer Science,,
36014,Abbas ,abbas@xyz.com,,,03/30/2020 03:33:33 pm,,Army Institute of Technology,Army Institute of Technology - AIT,2,Information Technology (IT),,
36012,Shweta,shweta@xyz.com,Male,,03/30/2020 03:14:30 pm,,"Army Institute of Technology, Pune",Army Institute of Technology - AIT,2,Information Technology (IT),,2nd Year
36010,Maha,maha@xyz.com,,,03/30/2020 02:56:33 pm,,Army Institute of Technology,Army Institute of Technology - AIT,2,Information Technology (IT),,
36008,Aishwarya,aishwarya@xyz.com,,,03/30/2020 02:05:15 pm,,"Walchand Institute of Technology,Solapur",Walchand Institute of Technology - WIT,3,Computer Science,,
36006,Pratik,pratik@xyz.com,,,03/30/2020 12:31:59 pm,,,Maharashtra Institute of Technology - MIT,3,Computer Science,,
36004,Priya,priya@xyz.com,,,03/30/2020 11:08:29 am,,King? College London,Others,1,Computer Science,,
36002,Srujan,srujan@xyz.com,,,03/30/2020 10:41:13 am,,,Maharashtra Institute of Technology - MIT,3,Information Technology (IT),,
36000,Suraj,suraj@xyz.com,,,03/30/2020 09:34:29 am,,,,,,,
35998,Radhika,radhika@xyz.com,,,03/30/2020 05:40:38 am,,Dwarkadas J Sanghvi College of Engineering,Others,2,Other,Electronics and Telecommunication,
35996,Hari,hari@xyz.com,,,03/30/2020 03:32:36 am,,,VIVA Institute of Technology,3,Information Technology (IT),,
35994,Praveen kumar,praveenkumar@xyz.com,,,03/30/2020 12:01:13 am,,Guru Gobind Singh Indraprastha University,Others,3,Other,Electronics and Communications,
35993,Pratham ,pratham@xyz.com,,,03/29/2020 10:08:38 pm,,Konkan gyanepeeth college of engineering,Konkan Gyanpeeth College of Engineering,2,Information Technology (IT),,
35991,Rohit,rohit@xyz.com,,,03/29/2020 08:49:00 pm,,neotia university kolkata (Formaly Nitmas),Others,4,Other,Biotechnology,
35990,Akash,akash@xyz.com,,,03/29/2020 07:42:27 pm,,"MIT ACSC Alandi, Pune",Maharashtra Institute of Technology - MIT,3,Other,Computer Applications,
35988,Chanchal,chanchal@xyz.com,Female,,03/29/2020 07:15:36 pm,,MIT ACSC,Maharashtra Institute of Technology - MIT,3,Information Technology (IT),,
35986,Bhakti,bhakti@xyz.com,,,03/29/2020 07:14:31 pm,,,Maharashtra Institute of Technology - MIT,3,Other,,
35984,DARSHANA,darshana@xyz.com,,,03/29/2020 05:55:32 pm,,MIT ACSC ALANDI,Maharashtra Institute of Technology - MIT,3,Information Technology (IT),,
35982,Vanshika,vanshika@xyz.com,,,03/29/2020 05:34:22 pm,,,,,,,
35980,Naushad,naushad@xyz.com,,,03/29/2020 04:42:37 pm,,,SVKM's Dwarkadas J.Sanghvi College of Engineering,3,Information Technology (IT),,
35978,vaishnavi,vaishnavi@xyz.com,,,03/29/2020 02:31:27 pm,,"Indian Institute of Technology, Bombay",Indian Institute of Technology - IIT Bombay,2,Other,Electrical Engineering,
35976,Vaishnavi,vaishnavi@xyz.com,,,03/29/2020 02:30:48 pm,,Bharti Vidyapeeth's Institue of Mangement & Information Technology,Bharati Vidyapeeth College of Engineering,1,Computer Science,,
35974,Nikita,nikita@xyz.com,,,03/29/2020 02:30:33 pm,,,SVKM's Dwarkadas J.Sanghvi College of Engineering,3,Information Technology (IT),,
35972,Swapanali,swapanali@xyz.com,,,03/29/2020 01:33:14 pm,,Marathwada mitramandal college of engineering,Marathwada Mitra Mandal's College of Engineering - MMCOE,4,Computer Science,,
35970,Vinay,vinay@xyz.com,,,03/29/2020 11:00:56 am,,Vidyalankar Institute of Technology,Vidyalankar Institute of Technology - VIT,2,Information Technology (IT),,
35968,Aniket ,aniket@xyz.com,,,03/29/2020 10:55:05 am,,JSPM RSCOE Tathawade,Rajarshi Shahu College of Engineering - RSCE,3,Information Technology (IT),,
35966,Devika ,devika@xyz.com,,,03/29/2020 10:29:56 am,,Thakur College of Engineering and Technology,Thakur College of Engineering and Technology,3,Information Technology (IT),,
35964,Pradip,pradip@xyz.com,,,03/29/2020 01:41:44 am,,MIT ADT UNIVERSITY,Others,3,Computer Science,,
35962,Tirang ,tirang@xyz.com,,,03/28/2020 11:10:16 pm,,"MITSOE,Pune",Maharashtra Institute of Technology - MIT,2,Computer Science,,
35960,Dhrumil ,dhrumil@xyz.com,,,03/28/2020 11:00:57 pm,,DJ Sanghvi college of engineering,Others,3,Information Technology (IT),,
35958,Dipak,dipak@xyz.com,,,03/28/2020 10:34:08 pm,,,N.B.N. Sinhgad School of Engineering - NBNSSOE,2,Other,Entc,
35956,Yukta ,yukta@xyz.com,,,03/28/2020 09:45:54 pm,,IIT BOMBAY,Indian Institute of Technology - IIT Bombay,2,Other,Electrical engineering,
35954,Prarthana,prarthana@xyz.com,,,03/28/2020 09:37:01 pm,,,Sandip Institute of Technology and Research Center - SITRC,3,Computer Science,,
35952,rahul,rahul@xyz.com,,,03/28/2020 08:47:56 pm,,,,,,,
35950,Maithili,maithili@xyz.com,,,03/28/2020 05:30:33 pm,,,Vishwakarma Institute of Information Technology,3,Other,Electronics and Telecommunication,
35948,Hemant,hemant@xyz.com,,,03/28/2020 05:00:15 pm,,,Bharati Vidyapeeth College of Engineering,3,Information Technology (IT),,
35946,Poornachandra,poornachandra@xyz.com,,,03/28/2020 04:02:12 pm,,PES MODERN COLLEGE OF ENGINEERING,P.E. Society's Modern College of Engineering,3,Computer Science,,
35944,Umesh,umesh@xyz.com,,,03/28/2020 03:30:51 pm,,,P.E. Society's Modern College of Engineering,3,Computer Science,,
35942,Amit Bikram,amitbikram@xyz.com,,,03/28/2020 03:11:39 pm,,BTH,Others,4,Information Technology (IT),,
35940,Shruthi ,shruthi@xyz.com,,,03/28/2020 02:18:23 pm,,sies graduate school of technology,SIES Graduate School of Technology,2,Computer Science,,
35938,Om,om@xyz.com,,,03/28/2020 01:45:29 pm,,K.J Somaiya College of Engineering,KJ Somaiya College of Engineering,1,Information Technology (IT),,
35936,Nayana,nayana@xyz.com,Female,,03/28/2020 01:45:00 pm,,K.J.somaiya college of engineering,KJ Somaiya College of Engineering,1,Computer Science,,1st Year
35934,Payal,payal@xyz.com,,,03/28/2020 12:58:42 pm,,,Bharati Vidyapeeth College of Engineering,3,Computer Science,,
35932,Andrew,andrew@xyz.com,,,03/28/2020 12:48:51 pm,,,Bharati Vidyapeeth College of Engineering,3,Information Technology (IT),,
35930,Yash,yash@xyz.com,,,03/28/2020 12:31:48 pm,,MIT-ADT University SOE,Maharashtra Institute of Technology - MIT,3,Computer Science,,
35928,Yash,yash@xyz.com,,,03/28/2020 12:08:43 pm,,"Bharati vidyapeeth college of engineering,kharghar",Bharati Vidyapeeth College of Engineering,3,Computer Science,,
35926,Samvid,samvid@xyz.com,,,03/28/2020 10:59:03 am,,,,,,,
35924,Vedant,vedant@xyz.com,,,03/28/2020 12:16:16 am,,Dwarkadas Jivanlal Sanghvi College Of Engineering,Others,3,Other,Electronics and Telecommunication,
35922,Swithin,swithin@xyz.com,,,03/27/2020 11:10:41 pm,,,AP Shah Institute of Technology - APSIT,2,Other,Electronic and Telecommunication,
35920,Shivesh,shivesh@xyz.com,,,03/27/2020 10:44:03 pm,,Nalanda institute of engineering and technology,Others,4,Computer Science,,
35918,Rashmi,rashmi@xyz.com,,,03/27/2020 10:36:27 pm,,A.P Shah Institute Of Technology,AP Shah Institute of Technology - APSIT,2,Other,Electronics and telecommunication,
35916,Sanket,sanket@xyz.com,,,03/27/2020 10:34:26 pm,,AP Shah Institute of Technology,AP Shah Institute of Technology - APSIT,2,Other,Electronics and Telecommunications,
35914,Prajwal ,prajwal@xyz.com,,,03/27/2020 08:28:22 pm,,Ramnarain Ruia Autonomous college,Others,3,Computer Science,,
35912,Ajinkya ,ajinkya@xyz.com,,,03/27/2020 06:26:45 pm,,Banasthali Vidyapeeth,Others,3,Computer Science,,
35910,Manisha ,manisha@xyz.com,,,03/27/2020 05:45:16 pm,,,AG Patil Institute of Technology - AGPIT,4,Computer Science,,
35908,Sanjana,sanjana@xyz.com,Female,,03/27/2020 04:28:34 pm,,,,,,,3rd Year
35906,Kunal,kunal@xyz.com,Male,,03/27/2020 03:40:44 pm,,Atharva College of Engineering,Atharva College of Engineering,3,Computer Science,,3rd Year
35904,pratiksha,pratiksha@xyz.com,,,03/27/2020 02:00:00 pm,,SDM COLLEGE OF ENGINEERING AND TECHNOLOGY DHARWAD,Others,2,Computer Science,,
35902,Rohit ,rohit@xyz.com,,,03/27/2020 01:32:31 pm,,K J Somaiya College of Engineering,KJ Somaiya College of Engineering,3,Information Technology (IT),,
35900,Harish,harish@xyz.com,,,03/27/2020 01:17:22 pm,,,Maharashtra Institute of Technology - MIT,3,Computer Science,,
35898,Vignesh,vignesh@xyz.com,,,03/27/2020 11:56:14 am,,,Mukesh Patel School of Technology Management and Engineering - MPSTME,3,Computer Science,,
35896,SIVASHAKTHI KAMATCHI ,sivashakthikamatchi@xyz.com,,,03/27/2020 10:56:50 am,,MIT Academy of Engineering,Maharashtra Academy of Engineering - MAE,3,Computer Science,,
35894,Piyush ,piyush@xyz.com,,,03/27/2020 10:50:59 am,,,International Institute of Information Technology - IIIT Pune,4,Information Technology (IT),,
35892,KISHAN,kishan@xyz.com,,,03/27/2020 09:24:38 am,,Silver Oak College of Engineering and Technology,Others,4,Computer Science,,
35890,Darshika,darshika@xyz.com,,,03/27/2020 12:18:52 am,,,Maharashtra Academy of Engineering - MAE,3,Computer Science,,
35888,Vaishnavi,vaishnavi@xyz.com,,,03/26/2020 11:16:23 pm,,"SKNCOE, PUNE",Smt. Kashibai Navale College of Engineering - SKNCOE,3,Computer Science,,
35886,Nitesh,nitesh@xyz.com,,,03/26/2020 10:56:35 pm,,Sinhagad Academy of Engineering,Sinhgad Academy of Engineering - SAE,3,Information Technology (IT),,
35884,VEERABOINA,veeraboina@xyz.com,,,03/26/2020 10:47:53 pm,,SVKM's NMIMS,Narsee Monjee Institute of Management Studies - NMIMS University,4,Other,Electronic,
35882,bhavesh ,bhavesh@xyz.com,,,03/26/2020 10:26:33 pm,,,,,,,
35880,Sumith,sumith@xyz.com,,,03/26/2020 10:25:40 pm,,,,,,,
35878,Prajyoti,prajyoti@xyz.com,,,03/26/2020 10:13:44 pm,,kJ somaiya college of engineering,KJ Somaiya College of Engineering,1,Information Technology (IT),,
35876,Rohit,rohit@xyz.com,,,03/26/2020 10:11:03 pm,,D J Sanghvi college of engineering,SVKM's Dwarkadas J.Sanghvi College of Engineering,3,Information Technology (IT),,
35874,Sanjana,sanjana@xyz.com,,,03/26/2020 08:53:10 pm,,CDAC,Others,1,Other,HPCSA,
35872,Ragul,ragul@xyz.com,,,03/26/2020 08:19:30 pm,,,Lokmanya Tilak College of Engineering,3,Other,Electrical,
35870,Mousam,mousam@xyz.com,,,03/26/2020 08:00:42 pm,,,,,,,
35868,Anubhav,anubhav@xyz.com,,,03/26/2020 08:00:40 pm,,,,,,,
35866,Shreya,shreya@xyz.com,,,03/26/2020 08:00:39 pm,,,,,,,
35864,Sandeep,sandeep@xyz.com,,,03/26/2020 08:00:38 pm,,,,,,,
35862,Aryan,aryan@xyz.com,,,03/26/2020 08:00:38 pm,,,,,,,
35860,Tarun,tarun@xyz.com,,,03/26/2020 08:00:37 pm,,,,,,,
35858,Shreya,shreya@xyz.com,,,03/26/2020 08:00:37 pm,,,,,,,
35856,Krishna,krishna@xyz.com,,,03/26/2020 08:00:35 pm,,,,,,,
35854,Gaurav,gaurav@xyz.com,,,03/26/2020 08:00:35 pm,,,,,,,
35852,Nisha,nisha@xyz.com,,,03/26/2020 08:00:32 pm,,,,,,,
35850,Abisheik,abisheik@xyz.com,,,03/26/2020 06:32:32 pm,,Fr Conceicao Rodrigues College of Engineering,Fr. Conceicao Rodrigues College of Engineering,3,Computer Science,,
35848,Hansal,hansal@xyz.com,,,03/26/2020 05:57:46 pm,,,,,,,
35784,Sakshi,sakshi@xyz.com,,,03/26/2020 05:27:31 pm,,,,,,,
35782,kishor,kishor@xyz.com,,,03/26/2020 05:03:06 pm,,KCES's Institute of Management and Research (IMR),Others,1,Information Technology (IT),,
35780,Geetanjali,geetanjali@xyz.com,,,03/26/2020 04:54:41 pm,,,,,,,
35778,Sriramakrishnan ,sriramakrishnan@xyz.com,,,03/26/2020 01:05:54 pm,,,,,,,
35776,Manasi,manasi@xyz.com,,,03/26/2020 01:00:41 pm,,Atharva College of Engineering,Atharva College of Engineering,3,Information Technology (IT),,
35774,Shivam,shivam@xyz.com,,,03/26/2020 12:48:23 pm,,Lokmanya Tilak College Of Engineering,Lokmanya Tilak College of Engineering,3,Computer Science,,
35772,Yash ,yash@xyz.com,,,03/26/2020 12:18:31 pm,,"GHRCE,Nagpur",GH Raisoni College of Engineering - GHRCE,4,Computer Science,,
35770,Piyush,piyush@xyz.com,,,03/26/2020 11:54:10 am,,NIT Manipur,Others,3,Computer Science,,
35768,Deeti,deeti@xyz.com,,,03/26/2020 11:41:39 am,,,,,,,
35766,Amey,amey@xyz.com,,,03/26/2020 11:30:29 am,,Sandip Institute of Technology And Research Centre,Sandip Institute of Technology and Research Center - SITRC,2,Computer Science,,
35764,Pranjal,pranjal@xyz.com,,,03/26/2020 11:28:10 am,,"Indian Institute of Technology, Kanpur",Others,1,Other,Industrial and Management Engineering,
35762,Vrushabh,vrushabh@xyz.com,,,03/26/2020 11:10:10 am,,Lovely Professional University,Others,3,Computer Science,,
35760,Tejas,tejas@xyz.com,Female,,03/26/2020 10:51:03 am,,Watumull institute of technology,Watumal Institute of Electronics Engineering and Computer Technology,1,Computer Science,,1st Year
35758,Mandala,mandala@xyz.com,,,03/26/2020 10:48:48 am,,,Pune Institute of Computer Technology - PICT,3,Information Technology (IT),,
35756,Prekshaa,prekshaa@xyz.com,,,03/26/2020 10:06:16 am,,Amity University - Noida,Others,3,Computer Science,,
35754,VAISHALI,vaishali@xyz.com,,,03/26/2020 08:46:51 am,,D.J Sanghvi Colllege Of Engineering,Others,3,Information Technology (IT),,
35752,Jotheeswaran,jotheeswaran@xyz.com,,,03/26/2020 08:30:39 am,,St. John College Of Engineering And Management,St. John College of Enigneering and Technology,3,Information Technology (IT),,
35750,Mayuri,mayuri@xyz.com,Male,,03/26/2020 03:35:37 am,,MIT Academy Of Engineering,Maharashtra Institute of Technology - MIT,3,Computer Science,,3rd Year
35748,Bhagyashri,bhagyashri@xyz.com,Female,,03/25/2020 11:52:44 pm,,Watumull Institue Of Engineering,Watumal Institute of Electronics Engineering and Computer Technology,1,Computer Science,,1st Year
35746,Shankar ,shankar@xyz.com,,,03/25/2020 10:56:30 pm,,,P.E. Society's Modern College of Engineering,3,Computer Science,,
35744,Likhitha,likhitha@xyz.com,,,03/25/2020 10:20:49 pm,,Watumull Institute Of Electronic Engineering And Computer Technology,Watumal Institute of Electronics Engineering and Computer Technology,1,Computer Science,,
35742,Pranav,pranav@xyz.com,,,03/25/2020 09:14:03 pm,,Watumull institute of electronic engineering and computer technology,Watumal Institute of Electronics Engineering and Computer Technology,1,Computer Science,,
35740,Vaishnavi,vaishnavi@xyz.com,,,03/25/2020 08:19:36 pm,,,Government College of Engineering,3,Information Technology (IT),,
35738,Arti,arti@xyz.com,,,03/25/2020 08:16:42 pm,,Goa Institute of Management,Others,1,Other,Big Data Analytics,
35736,Druvi,druvi@xyz.com,,,03/25/2020 07:48:52 pm,,Imarticus institute of Data Science,Others,4,Information Technology (IT),,
35734,Snehal,snehal@xyz.com,,,03/25/2020 07:15:00 pm,,,Government College of Engineering,3,Information Technology (IT),,
35732,Sanket ,sanket@xyz.com,,,03/25/2020 07:08:09 pm,,Dwarkadas J Sanghvi College of Engineering,SVKM's Dwarkadas J.Sanghvi College of Engineering,3,Information Technology (IT),,
35730,deepak ,deepak@xyz.com,,,03/25/2020 06:18:26 pm,,"Mukesh Patel School of Technology Management and Engineering, NMIMS",Mukesh Patel School of Technology Management and Engineering - MPSTME,3,Computer Science,,
35718,Anushka,anushka@xyz.com,,,03/25/2020 02:58:32 pm,,DJ Sanghvi College of Engineering,SVKM's Dwarkadas J.Sanghvi College of Engineering,3,Information Technology (IT),,
35716,Abhiraaj,abhiraaj@xyz.com,,,03/25/2020 02:40:14 pm,,Pes modern college of engineering Pune,Post Graduate Institute,4,Information Technology (IT),,
35714,RITIK,ritik@xyz.com,,,03/25/2020 02:27:52 pm,,,Mukesh Patel School of Technology Management and Engineering - MPSTME,3,Computer Science,,
35712,Shreyas,shreyas@xyz.com,,,03/25/2020 01:40:54 pm,,Lokmanya Tilak colLege of engineering,Lokmanya Tilak College of Engineering,3,Computer Science,,
35710,Riya,riya@xyz.com,,,03/25/2020 12:53:17 pm,,Watumull institute of electronics engineering and computer technology,Watumal Institute of Electronics Engineering and Computer Technology,1,Computer Science,,
35708,BALASHEKARAN,balashekaran@xyz.com,,,03/25/2020 10:58:15 am,,,,,,,
35706,MADHURIMA,madhurima@xyz.com,,,03/25/2020 09:31:24 am,,MGICOET Shegaon,Others,4,Other,Electrical Electronics and Power,
35704,Harshit,harshit@xyz.com,,,03/25/2020 09:28:10 am,,,Sandip Institute of Technology and Research Center - SITRC,3,Computer Science,,
35702,Satyasravani,satyasravani@xyz.com,,,03/25/2020 04:00:33 am,,BITS Pilani,Others,4,Other,Mechanical Engg,
35700,Rajnish,rajnish@xyz.com,Male,,03/25/2020 02:28:26 am,,KJ Somaiya College of Engineering,KJ Somaiya College of Engineering,2,Other,Electronics Engineering,2nd Year
35698,Khushi,khushi@xyz.com,,,03/25/2020 02:28:01 am,,K J Somaiya College of Engineering,KJ Somaiya College of Engineering,3,Other,Electronic engineering,
35696,Vedika,vedika@xyz.com,,,03/25/2020 02:08:27 am,,Army Institute of Technology Pune,Army Institute of Technology - AIT,2,Computer Science,,
35694,Sneha,sneha@xyz.com,,,03/25/2020 01:57:37 am,,,,,,,
35692,yash,yash@xyz.com,,,03/25/2020 01:05:21 am,,Dwarkadas J Sanghvi College of Engineering,Others,3,Information Technology (IT),,
35690,Yash,yash@xyz.com,,,03/25/2020 12:56:28 am,,,Mukesh Patel School of Technology Management and Engineering - MPSTME,3,Computer Science,,
35688,Ritik,ritik@xyz.com,,,03/24/2020 11:57:30 pm,,"Department of Technology,Shivaji University",,3,Computer Science,,
35686,Salim,salim@xyz.com,,,03/24/2020 11:31:13 pm,,,,,,,
35684,Mahedi Hasan,mahedihasan@xyz.com,,,03/24/2020 10:58:24 pm,,KJ Somaiya College Of Engineering,KJ Somaiya College of Engineering,1,Information Technology (IT),,
35682,Pratik,pratik@xyz.com,,,03/24/2020 09:44:54 pm,,St. John College of Engineering,St. John College of Enigneering and Technology,2,Computer Science,,
35680,Suraj,suraj@xyz.com,,,03/24/2020 09:04:19 pm,,,Pimpri Chinchwad College of Engineering - PCCE,3,Computer Science,,
35678,Anushruti,anushruti@xyz.com,,,03/24/2020 08:48:29 pm,,,St. Francis Institute of Technology,3,Information Technology (IT),,
35676,Suraj,suraj@xyz.com,,,03/24/2020 08:35:57 pm,,St Francis Institute of Technology,,4,Other,,
35658,Rakshit,rakshit@xyz.com,,,03/24/2020 06:47:14 pm,,Jspm's Rajarshi shahu college of engg,Rajarshi Shahu College of Engineering - RSCE,3,Information Technology (IT),,
